ID,Player,Season,Top.px. (Location),Left.px. (location),Date,Opponent,Location,Quarter,Game_Clock,"Outcome (1 if made, 0 otherwise)",Shot_Value,Shot_Distance.ft.,Team_Score,Opponent_Score
curryst01,Stephen Curry,2015,110,9,51315,MEM,HOME,1,2:48,1,3,24,15,23
curryst01,Stephen Curry,2015,299,219,51315,MEM,HOME,1,1:11,1,3,25,20,25
curryst01,Stephen Curry,2015,212,39,51315,MEM,HOME,1,0:47,0,3,26,20,25
curryst01,Stephen Curry,2015,193,30,51315,MEM,HOME,1,0:03,1,3,25,26,25
curryst01,Stephen Curry,2015,102,342,51315,MEM,HOME,2,5:16,0,2,11,41,37
curryst01,Stephen Curry,2015,281,335,51315,MEM,HOME,2,2:36,0,3,25,46,37
curryst01,Stephen Curry,2015,50,6,51315,MEM,HOME,2,2:01,1,3,23,49,37
curryst01,Stephen Curry,2015,80,238,51315,MEM,HOME,3,9:57,0,2,3,51,43
curryst01,Stephen Curry,2015,103,471,51315,MEM,HOME,3,9:49,0,3,24,51,43
curryst01,Stephen Curry,2015,289,162,51315,MEM,HOME,3,5:32,1,3,25,63,51
curryst01,Stephen Curry,2015,304,225,51315,MEM,HOME,3,2:07,0,3,25,72,55
curryst01,Stephen Curry,2015,100,465,51315,MEM,HOME,3,1:16,0,3,23,72,57
curryst01,Stephen Curry,2015,256,91,51315,MEM,HOME,3,0:52,0,3,25,72,57
curryst01,Stephen Curry,2015,125,235,51315,MEM,HOME,3,0:32,0,2,8,72,57
curryst01,Stephen Curry,2015,248,143,51515,MEM,AWAY,1,11:40,1,2,22,2,0
curryst01,Stephen Curry,2015,264,367,51515,MEM,AWAY,1,9:38,0,3,25,9,1
curryst01,Stephen Curry,2015,47,8,51515,MEM,AWAY,1,6:40,1,3,23,19,10
curryst01,Stephen Curry,2015,138,11,51515,MEM,AWAY,1,5:06,1,3,25,25,10
curryst01,Stephen Curry,2015,47,476,51515,MEM,AWAY,1,1:51,1,3,24,32,17
curryst01,Stephen Curry,2015,289,331,51515,MEM,AWAY,1,1:15,0,3,26,32,17
curryst01,Stephen Curry,2015,267,250,51515,MEM,AWAY,1,0:32,0,2,22,32,19
curryst01,Stephen Curry,2015,204,33,51515,MEM,AWAY,2,6:05,0,3,26,44,35
curryst01,Stephen Curry,2015,242,150,51515,MEM,AWAY,2,5:19,1,2,21,48,35
curryst01,Stephen Curry,2015,98,328,51515,MEM,AWAY,2,1:56,0,2,10,54,43
curryst01,Stephen Curry,2015,259,395,51515,MEM,AWAY,3,10:17,1,3,26,61,53
curryst01,Stephen Curry,2015,53,242,51515,MEM,AWAY,3,9:42,0,2,0,61,53
curryst01,Stephen Curry,2015,50,236,51515,MEM,AWAY,3,9:10,0,2,0,61,53
curryst01,Stephen Curry,2015,199,276,51515,MEM,AWAY,3,8:11,0,2,15,61,55
curryst01,Stephen Curry,2015,223,107,51515,MEM,AWAY,3,7:00,0,2,22,61,55
curryst01,Stephen Curry,2015,113,361,51515,MEM,AWAY,3,6:49,0,2,14,61,55
curryst01,Stephen Curry,2015,102,309,51515,MEM,AWAY,4,6:10,0,2,9,88,78
curryst01,Stephen Curry,2015,132,476,51515,MEM,AWAY,4,5:46,1,3,25,91,80
curryst01,Stephen Curry,2015,44,471,51515,MEM,AWAY,4,4:59,1,3,23,94,82
curryst01,Stephen Curry,2015,248,408,51515,MEM,AWAY,4,3:39,1,3,26,100,87
curryst01,Stephen Curry,2015,64,41,51515,MEM,AWAY,4,2:35,1,2,20,102,89
curryst01,Stephen Curry,2015,199,394,51515,MEM,AWAY,4,1:47,0,2,21,102,92
curryst01,Stephen Curry,2015,296,302,51515,MEM,AWAY,4,1:14,0,3,25,102,92
curryst01,Stephen Curry,2015,291,192,51515,MEM,AWAY,4,0:57,0,3,25,102,92
curryst01,Stephen Curry,2015,146,211,51915,HOU,HOME,1,9:39,0,2,10,2,8
curryst01,Stephen Curry,2015,169,124,51915,HOU,HOME,1,7:14,1,2,17,11,10
curryst01,Stephen Curry,2015,214,39,51915,HOU,HOME,1,5:52,1,3,26,14,12
curryst01,Stephen Curry,2015,173,14,51915,HOU,HOME,1,2:33,1,3,26,19,23
curryst01,Stephen Curry,2015,289,293,51915,HOU,HOME,1,1:37,1,3,24,22,27
curryst01,Stephen Curry,2015,311,271,51915,HOU,HOME,1,1:08,0,3,26,22,30
curryst01,Stephen Curry,2015,80,25,51915,HOU,HOME,2,2:56,0,2,22,47,51
curryst01,Stephen Curry,2015,280,362,51915,HOU,HOME,2,1:36,0,3,26,53,53
curryst01,Stephen Curry,2015,136,57,51915,HOU,HOME,2,0:01,1,2,20,58,55
curryst01,Stephen Curry,2015,196,301,51915,HOU,HOME,3,9:03,1,2,16,62,57
curryst01,Stephen Curry,2015,121,33,51915,HOU,HOME,3,7:42,1,2,22,64,62
curryst01,Stephen Curry,2015,87,6,51915,HOU,HOME,3,7:03,1,3,24,67,62
curryst01,Stephen Curry,2015,111,471,51915,HOU,HOME,3,3:55,1,3,24,75,71
curryst01,Stephen Curry,2015,215,35,51915,HOU,HOME,3,2:54,0,3,26,75,71
curryst01,Stephen Curry,2015,69,473,51915,HOU,HOME,3,2:42,0,3,23,75,71
curryst01,Stephen Curry,2015,263,432,51915,HOU,HOME,3,2:00,0,3,29,77,74
curryst01,Stephen Curry,2015,62,255,51915,HOU,HOME,4,5:53,1,2,2,97,95
curryst01,Stephen Curry,2015,80,242,51915,HOU,HOME,4,4:08,0,2,3,99,97
curryst01,Stephen Curry,2015,65,261,51915,HOU,HOME,4,3:35,1,2,3,103,97
curryst01,Stephen Curry,2015,299,165,51915,HOU,HOME,4,3:08,1,3,26,106,97
curryst01,Stephen Curry,2015,65,255,51915,HOU,HOME,4,2:01,1,2,2,108,97
curryst01,Stephen Curry,2015,67,232,51915,HOU,HOME,4,1:12,0,2,2,108,101
curryst01,Stephen Curry,2015,87,205,52115,HOU,HOME,1,11:16,1,2,5,2,3
curryst01,Stephen Curry,2015,222,61,52115,HOU,HOME,1,10:31,0,3,25,2,5
curryst01,Stephen Curry,2015,283,87,52115,HOU,HOME,1,9:26,0,3,28,5,5
curryst01,Stephen Curry,2015,70,244,52115,HOU,HOME,1,7:02,0,2,2,11,10
curryst01,Stephen Curry,2015,256,53,52115,HOU,HOME,1,3:51,1,3,28,21,16
curryst01,Stephen Curry,2015,81,8,52115,HOU,HOME,1,3:01,1,3,23,24,19
curryst01,Stephen Curry,2015,78,474,52115,HOU,HOME,1,2:31,1,3,24,27,21
curryst01,Stephen Curry,2015,307,176,52115,HOU,HOME,1,1:10,1,3,26,32,26
curryst01,Stephen Curry,2015,291,140,52115,HOU,HOME,1,0:48,0,3,26,32,28
curryst01,Stephen Curry,2015,168,55,52115,HOU,HOME,2,2:12,1,2,22,53,46
curryst01,Stephen Curry,2015,292,222,52115,HOU,HOME,2,0:33,0,3,24,55,53
curryst01,Stephen Curry,2015,146,258,52115,HOU,HOME,3,9:31,1,2,10,57,58
curryst01,Stephen Curry,2015,51,230,52115,HOU,HOME,3,6:48,1,2,1,66,65
curryst01,Stephen Curry,2015,313,268,52115,HOU,HOME,3,4:41,1,3,26,71,67
curryst01,Stephen Curry,2015,53,246,52115,HOU,HOME,3,2:25,1,2,1,77,73
curryst01,Stephen Curry,2015,78,470,52115,HOU,HOME,3,1:03,0,3,23,77,75
curryst01,Stephen Curry,2015,59,268,52115,HOU,HOME,3,0:10,0,2,3,77,75
curryst01,Stephen Curry,2015,62,247,52115,HOU,HOME,4,7:07,1,2,1,87,81
curryst01,Stephen Curry,2015,251,135,52115,HOU,HOME,4,2:52,1,2,23,94,86
curryst01,Stephen Curry,2015,285,353,52115,HOU,HOME,4,2:02,0,3,26,96,90
curryst01,Stephen Curry,2015,233,126,52115,HOU,HOME,4,1:39,1,2,22,98,90
curryst01,Stephen Curry,2015,141,473,52315,HOU,AWAY,1,9:03,1,3,25,7,7
curryst01,Stephen Curry,2015,292,169,52315,HOU,AWAY,1,8:37,0,3,25,7,7
curryst01,Stephen Curry,2015,179,471,52315,HOU,AWAY,2,8:12,0,3,26,36,24
curryst01,Stephen Curry,2015,91,247,52315,HOU,AWAY,2,6:37,0,2,4,36,27
curryst01,Stephen Curry,2015,57,258,52315,HOU,AWAY,2,5:57,1,2,2,40,29
curryst01,Stephen Curry,2015,340,244,52315,HOU,AWAY,2,4:32,1,3,29,49,32
curryst01,Stephen Curry,2015,72,162,52315,HOU,AWAY,2,3:13,1,2,8,54,34
curryst01,Stephen Curry,2015,54,447,52315,HOU,AWAY,3,11:25,0,2,21,63,39
curryst01,Stephen Curry,2015,122,180,52315,HOU,AWAY,3,10:24,0,2,9,63,44
curryst01,Stephen Curry,2015,75,9,52315,HOU,AWAY,3,9:16,1,3,23,66,44
curryst01,Stephen Curry,2015,59,199,52315,HOU,AWAY,3,7:55,1,2,4,68,47
curryst01,Stephen Curry,2015,121,242,52315,HOU,AWAY,3,6:32,1,2,7,71,50
curryst01,Stephen Curry,2015,57,8,52315,HOU,AWAY,3,6:05,1,3,23,74,50
curryst01,Stephen Curry,2015,270,361,52315,HOU,AWAY,3,4:08,1,3,25,83,56
curryst01,Stephen Curry,2015,69,217,52315,HOU,AWAY,3,2:15,0,2,3,85,59
curryst01,Stephen Curry,2015,61,283,52315,HOU,AWAY,3,1:09,1,2,4,89,59
curryst01,Stephen Curry,2015,51,11,52315,HOU,AWAY,3,0:39,1,3,23,92,61
curryst01,Stephen Curry,2015,59,276,52315,HOU,AWAY,4,6:57,0,2,4,96,71
curryst01,Stephen Curry,2015,215,60,52315,HOU,AWAY,4,5:34,1,3,24,103,73
curryst01,Stephen Curry,2015,278,142,52515,HOU,AWAY,1,10:38,0,3,25,0,5
curryst01,Stephen Curry,2015,256,383,52515,HOU,AWAY,1,7:27,0,3,25,3,17
curryst01,Stephen Curry,2015,264,107,52515,HOU,AWAY,1,6:06,1,3,25,10,22
curryst01,Stephen Curry,2015,76,11,52515,HOU,AWAY,1,5:29,1,3,23,13,25
curryst01,Stephen Curry,2015,234,406,52515,HOU,AWAY,1,4:28,1,3,25,16,29
curryst01,Stephen Curry,2015,307,249,52515,HOU,AWAY,1,2:12,0,3,26,20,37
curryst01,Stephen Curry,2015,158,463,52515,HOU,AWAY,1,1:23,0,3,25,22,37
curryst01,Stephen Curry,2015,240,346,52515,HOU,AWAY,3,4:27,0,2,22,71,87
curryst01,Stephen Curry,2015,247,88,52515,HOU,AWAY,3,3:32,0,3,25,71,90
curryst01,Stephen Curry,2015,158,224,52515,HOU,AWAY,3,0:37,0,2,11,81,96
curryst01,Stephen Curry,2015,266,104,52515,HOU,AWAY,4,8:24,1,3,26,98,104
curryst01,Stephen Curry,2015,45,246,52515,HOU,AWAY,4,7:18,0,2,1,98,106
curryst01,Stephen Curry,2015,253,85,52515,HOU,AWAY,4,5:15,0,3,26,98,112
curryst01,Stephen Curry,2015,188,33,52515,HOU,AWAY,4,4:29,1,3,25,101,114
curryst01,Stephen Curry,2015,299,279,52515,HOU,AWAY,4,3:44,1,3,25,106,116
curryst01,Stephen Curry,2015,234,80,52515,HOU,AWAY,4,3:10,0,3,24,106,116
curryst01,Stephen Curry,2015,94,328,52515,HOU,AWAY,4,1:35,1,2,10,112,121
curryst01,Stephen Curry,2015,47,241,52515,HOU,AWAY,4,0:51,0,2,0,112,125
curryst01,Stephen Curry,2015,97,290,52715,HOU,HOME,1,11:41,0,2,7,0,0
curryst01,Stephen Curry,2015,84,224,52715,HOU,HOME,1,9:32,0,2,4,2,3
curryst01,Stephen Curry,2015,169,80,52715,HOU,HOME,1,8:03,0,2,20,4,9
curryst01,Stephen Curry,2015,100,229,52715,HOU,HOME,1,7:30,1,2,5,6,9
curryst01,Stephen Curry,2015,294,101,52715,HOU,HOME,1,6:36,0,3,28,6,9
curryst01,Stephen Curry,2015,264,408,52715,HOU,HOME,1,1:09,1,3,27,17,20
curryst01,Stephen Curry,2015,311,304,52715,HOU,HOME,1,0:38,0,3,27,17,20
curryst01,Stephen Curry,2015,240,53,52715,HOU,HOME,2,6:15,0,3,27,34,32
curryst01,Stephen Curry,2015,94,236,52715,HOU,HOME,2,5:36,1,2,4,38,34
curryst01,Stephen Curry,2015,98,261,52715,HOU,HOME,2,3:20,0,2,5,41,36
curryst01,Stephen Curry,2015,86,12,52715,HOU,HOME,2,2:50,1,3,23,44,36
curryst01,Stephen Curry,2015,341,321,52715,HOU,HOME,2,0:02,0,3,30,52,46
curryst01,Stephen Curry,2015,266,384,52715,HOU,HOME,3,9:27,0,3,26,57,51
curryst01,Stephen Curry,2015,105,186,52715,HOU,HOME,3,8:19,0,2,8,57,55
curryst01,Stephen Curry,2015,256,405,52715,HOU,HOME,3,7:59,0,3,26,57,55
curryst01,Stephen Curry,2015,75,250,52715,HOU,HOME,3,3:35,1,2,3,66,60
curryst01,Stephen Curry,2015,255,63,52715,HOU,HOME,3,1:56,1,3,27,72,65
curryst01,Stephen Curry,2015,299,365,52715,HOU,HOME,3,1:31,0,3,28,72,65
curryst01,Stephen Curry,2015,146,224,52715,HOU,HOME,4,3:24,1,2,10,97,83
curryst01,Stephen Curry,2015,324,224,52715,HOU,HOME,4,2:59,0,3,27,97,84
curryst01,Stephen Curry,2015,105,274,52715,HOU,HOME,4,1:16,0,2,6,97,88
curryst01,Stephen Curry,2015,275,313,60415,CLE,HOME,1,11:05,0,2,24,0,2
curryst01,Stephen Curry,2015,185,124,60415,CLE,HOME,1,10:23,1,2,18,2,3
curryst01,Stephen Curry,2015,57,258,60415,CLE,HOME,1,8:43,1,2,2,6,5
curryst01,Stephen Curry,2015,106,272,60415,CLE,HOME,1,7:42,0,2,6,8,7
curryst01,Stephen Curry,2015,125,148,60415,CLE,HOME,1,5:41,0,2,12,11,9
curryst01,Stephen Curry,2015,106,452,60415,CLE,HOME,1,4:51,0,2,22,11,13
curryst01,Stephen Curry,2015,305,170,60415,CLE,HOME,1,1:57,0,3,26,13,23
curryst01,Stephen Curry,2015,179,172,60415,CLE,HOME,2,6:11,1,2,15,29,34
curryst01,Stephen Curry,2015,65,12,60415,CLE,HOME,2,4:21,1,3,23,36,36
curryst01,Stephen Curry,2015,272,380,60415,CLE,HOME,2,3:46,1,3,26,39,36
curryst01,Stephen Curry,2015,64,221,60415,CLE,HOME,2,2:58,1,2,2,41,36
curryst01,Stephen Curry,2015,294,302,60415,CLE,HOME,3,11:47,0,3,25,48,51
curryst01,Stephen Curry,2015,209,301,60415,CLE,HOME,3,9:32,1,2,17,52,57
curryst01,Stephen Curry,2015,61,235,60415,CLE,HOME,3,1:23,1,2,1,70,71
curryst01,Stephen Curry,2015,133,257,60415,CLE,HOME,4,6:42,0,2,8,82,84
curryst01,Stephen Curry,2015,226,433,60415,CLE,HOME,4,4:32,0,3,26,90,91
curryst01,Stephen Curry,2015,228,229,60415,CLE,HOME,4,3:35,1,2,18,94,93
curryst01,Stephen Curry,2015,242,299,60415,CLE,HOME,4,0:54,1,2,20,98,96
curryst01,Stephen Curry,2015,75,252,60415,CLE,HOME,4,0:26,0,2,3,98,98
curryst01,Stephen Curry,2015,228,38,60415,CLE,HOME,1OT,0:50,0,3,27,108,98
curryst01,Stephen Curry,2015,270,44,60715,CLE,HOME,1,5:19,0,3,29,15,12
curryst01,Stephen Curry,2015,297,242,60715,CLE,HOME,1,4:30,0,3,25,15,12
curryst01,Stephen Curry,2015,70,261,60715,CLE,HOME,1,3:52,1,2,3,17,12
curryst01,Stephen Curry,2015,204,240,60715,CLE,HOME,1,2:43,0,2,15,20,14
curryst01,Stephen Curry,2015,283,134,60715,CLE,HOME,1,1:10,0,3,26,20,20
curryst01,Stephen Curry,2015,64,255,60715,CLE,HOME,1,0:31,0,2,2,20,20
curryst01,Stephen Curry,2015,98,474,60715,CLE,HOME,2,5:28,0,3,24,33,32
curryst01,Stephen Curry,2015,98,9,60715,CLE,HOME,2,4:22,0,3,24,33,37
curryst01,Stephen Curry,2015,294,329,60715,CLE,HOME,2,2:23,1,3,26,39,42
curryst01,Stephen Curry,2015,333,276,60715,CLE,HOME,2,0:01,0,3,29,45,47
curryst01,Stephen Curry,2015,236,63,60715,CLE,HOME,3,10:48,0,3,26,47,49
curryst01,Stephen Curry,2015,67,258,60715,CLE,HOME,3,9:11,1,2,2,49,49
curryst01,Stephen Curry,2015,248,69,60715,CLE,HOME,3,8:45,0,3,26,49,49
curryst01,Stephen Curry,2015,207,441,60715,CLE,HOME,4,7:18,0,3,26,66,71
curryst01,Stephen Curry,2015,166,180,60715,CLE,HOME,4,6:09,0,2,13,66,72
curryst01,Stephen Curry,2015,51,9,60715,CLE,HOME,4,6:02,0,3,23,66,72
curryst01,Stephen Curry,2015,237,433,60715,CLE,HOME,4,2:45,1,3,27,78,84
curryst01,Stephen Curry,2015,103,11,60715,CLE,HOME,4,1:26,0,3,24,82,87
curryst01,Stephen Curry,2015,75,244,60715,CLE,HOME,4,0:08,1,2,3,87,87
curryst01,Stephen Curry,2015,297,320,60715,CLE,HOME,1OT,4:07,0,3,26,87,87
curryst01,Stephen Curry,2015,226,53,60715,CLE,HOME,1OT,3:03,0,3,26,87,92
curryst01,Stephen Curry,2015,65,247,60715,CLE,HOME,1OT,2:40,0,2,2,87,92
curryst01,Stephen Curry,2015,72,47,60715,CLE,HOME,1OT,0:07,0,2,19,93,94
curryst01,Stephen Curry,2015,188,452,60915,CLE,AWAY,1,10:28,1,3,25,3,4
curryst01,Stephen Curry,2015,86,272,60915,CLE,AWAY,1,9:56,0,2,5,3,6
curryst01,Stephen Curry,2015,163,470,60915,CLE,AWAY,1,7:13,0,3,26,5,10
curryst01,Stephen Curry,2015,179,316,60915,CLE,AWAY,1,3:01,0,2,15,16,22
curryst01,Stephen Curry,2015,248,406,60915,CLE,AWAY,1,1:33,0,3,26,18,22
curryst01,Stephen Curry,2015,261,395,60915,CLE,AWAY,2,3:19,0,3,26,34,38
curryst01,Stephen Curry,2015,138,250,60915,CLE,AWAY,3,11:14,0,2,9,39,46
curryst01,Stephen Curry,2015,231,269,60915,CLE,AWAY,3,6:22,1,2,18,48,56
curryst01,Stephen Curry,2015,124,202,60915,CLE,AWAY,3,3:35,0,2,8,48,63
curryst01,Stephen Curry,2015,259,429,60915,CLE,AWAY,3,2:40,1,3,28,51,68
curryst01,Stephen Curry,2015,132,279,60915,CLE,AWAY,3,1:29,1,2,9,53,70
curryst01,Stephen Curry,2015,300,232,60915,CLE,AWAY,4,7:24,1,3,25,73,77
curryst01,Stephen Curry,2015,56,229,60915,CLE,AWAY,4,5:40,1,2,1,76,79
curryst01,Stephen Curry,2015,240,406,60915,CLE,AWAY,4,4:58,0,3,25,76,79
curryst01,Stephen Curry,2015,277,356,60915,CLE,AWAY,4,2:45,1,3,25,80,81
curryst01,Stephen Curry,2015,340,240,60915,CLE,AWAY,4,1:24,1,3,29,83,88
curryst01,Stephen Curry,2015,319,33,60915,CLE,AWAY,4,0:41,0,3,34,83,92
curryst01,Stephen Curry,2015,304,227,60915,CLE,AWAY,4,0:37,0,3,25,85,92
curryst01,Stephen Curry,2015,44,474,60915,CLE,AWAY,4,0:28,1,3,23,88,92
curryst01,Stephen Curry,2015,209,1,60915,CLE,AWAY,4,0:19,1,3,29,91,94
curryst01,Stephen Curry,2015,124,350,61115,CLE,AWAY,1,11:21,0,2,13,0,2
curryst01,Stephen Curry,2015,292,132,61115,CLE,AWAY,1,9:36,1,3,27,3,7
curryst01,Stephen Curry,2015,239,164,61115,CLE,AWAY,1,8:03,0,2,20,7,12
curryst01,Stephen Curry,2015,251,400,61115,CLE,AWAY,1,5:33,1,3,26,15,16
curryst01,Stephen Curry,2015,91,238,61115,CLE,AWAY,1,1:59,0,2,4,24,22
curryst01,Stephen Curry,2015,363,230,61115,CLE,AWAY,1,0:00,0,3,31,31,24
curryst01,Stephen Curry,2015,283,356,61115,CLE,AWAY,2,5:43,0,3,26,44,32
curryst01,Stephen Curry,2015,168,172,61115,CLE,AWAY,2,2:29,0,2,14,48,38
curryst01,Stephen Curry,2015,56,246,61115,CLE,AWAY,2,0:04,1,2,1,54,42
curryst01,Stephen Curry,2015,105,238,61115,CLE,AWAY,3,9:46,1,2,6,61,50
curryst01,Stephen Curry,2015,97,386,61115,CLE,AWAY,3,3:15,0,2,15,69,65
curryst01,Stephen Curry,2015,210,52,61115,CLE,AWAY,3,0:18,1,3,25,76,70
curryst01,Stephen Curry,2015,87,107,61115,CLE,AWAY,4,10:47,0,2,14,78,70
curryst01,Stephen Curry,2015,97,197,61115,CLE,AWAY,4,9:39,1,2,6,82,70
curryst01,Stephen Curry,2015,139,6,61115,CLE,AWAY,4,8:01,1,3,25,85,72
curryst01,Stephen Curry,2015,285,93,61115,CLE,AWAY,4,6:57,0,3,28,88,75
curryst01,Stephen Curry,2015,48,230,61115,CLE,AWAY,4,3:06,1,2,1,98,79
curryst01,Stephen Curry,2015,70,224,61415,CLE,HOME,1,8:07,1,2,3,4,2
curryst01,Stephen Curry,2015,72,240,61415,CLE,HOME,1,2:35,1,2,2,18,17
curryst01,Stephen Curry,2015,283,364,61415,CLE,HOME,1,2:06,1,3,26,21,19
curryst01,Stephen Curry,2015,67,227,61415,CLE,HOME,1,0:05,0,2,2,22,22
curryst01,Stephen Curry,2015,300,186,61415,CLE,HOME,2,6:53,1,3,26,33,37
curryst01,Stephen Curry,2015,322,222,61415,CLE,HOME,2,5:58,1,3,27,36,39
curryst01,Stephen Curry,2015,62,217,61415,CLE,HOME,2,3:28,1,2,3,44,42
curryst01,Stephen Curry,2015,297,337,61415,CLE,HOME,2,0:25,0,3,27,48,50
curryst01,Stephen Curry,2015,79,142,61415,CLE,HOME,2,0:05,0,2,10,48,50
curryst01,Stephen Curry,2015,195,348,61415,CLE,HOME,3,11:47,1,2,18,53,50
curryst01,Stephen Curry,2015,57,217,61415,CLE,HOME,3,10:15,0,2,2,54,52
curryst01,Stephen Curry,2015,73,216,61415,CLE,HOME,3,8:33,0,2,3,56,57
curryst01,Stephen Curry,2015,59,473,61415,CLE,HOME,3,7:28,0,3,23,58,59
curryst01,Stephen Curry,2015,261,71,61415,CLE,HOME,3,3:41,0,3,27,63,63
curryst01,Stephen Curry,2015,250,50,61415,CLE,HOME,3,3:11,1,3,28,66,65
curryst01,Stephen Curry,2015,311,369,61415,CLE,HOME,3,0:03,0,3,29,73,67
curryst01,Stephen Curry,2015,228,335,61415,CLE,HOME,4,8:45,1,2,20,77,75
curryst01,Stephen Curry,2015,256,400,61415,CLE,HOME,4,7:33,1,3,26,82,80
curryst01,Stephen Curry,2015,315,261,61415,CLE,HOME,4,5:32,0,3,27,85,82
curryst01,Stephen Curry,2015,300,309,61415,CLE,HOME,4,3:26,0,3,26,91,84
curryst01,Stephen Curry,2015,65,225,61415,CLE,HOME,4,3:10,1,2,2,93,85
curryst01,Stephen Curry,2015,223,443,61415,CLE,HOME,4,2:44,1,3,27,96,86
curryst01,Stephen Curry,2015,297,392,61415,CLE,HOME,4,1:22,1,3,29,100,89
curryst01,Stephen Curry,2015,258,213,61615,CLE,AWAY,1,11:14,0,2,21,0,1
curryst01,Stephen Curry,2015,51,242,61615,CLE,AWAY,1,8:43,1,2,0,4,7
curryst01,Stephen Curry,2015,237,61,61615,CLE,AWAY,1,8:09,0,3,26,4,7
curryst01,Stephen Curry,2015,47,249,61615,CLE,AWAY,1,6:00,1,2,1,8,8
curryst01,Stephen Curry,2015,47,12,61615,CLE,AWAY,1,5:15,1,3,23,11,8
curryst01,Stephen Curry,2015,54,240,61615,CLE,AWAY,1,4:28,1,2,0,13,8
curryst01,Stephen Curry,2015,277,376,61615,CLE,AWAY,1,0:57,0,3,26,23,15
curryst01,Stephen Curry,2015,343,424,61615,CLE,AWAY,1,0:00,0,3,35,28,15
curryst01,Stephen Curry,2015,248,98,61615,CLE,AWAY,2,7:13,0,3,24,32,26
curryst01,Stephen Curry,2015,111,282,61615,CLE,AWAY,2,6:53,0,2,7,32,26
curryst01,Stephen Curry,2015,42,241,61615,CLE,AWAY,2,2:33,1,2,1,43,35
curryst01,Stephen Curry,2015,294,328,61615,CLE,AWAY,3,6:44,0,3,26,56,51
curryst01,Stephen Curry,2015,176,16,61615,CLE,AWAY,3,3:04,0,3,26,66,55
curryst01,Stephen Curry,2015,280,345,61615,CLE,AWAY,4,9:48,1,3,25,78,68
curryst01,Stephen Curry,2015,253,394,61615,CLE,AWAY,4,7:26,1,3,25,86,75
curryst01,Stephen Curry,2015,67,465,61615,CLE,AWAY,4,4:33,0,3,23,94,79
curryst01,Stephen Curry,2015,65,246,61615,CLE,AWAY,4,3:31,0,2,2,94,83
curryst01,Stephen Curry,2015,56,240,61615,CLE,AWAY,4,1:54,1,2,1,98,85
curryst01,Stephen Curry,2015,59,470,61615,CLE,AWAY,4,1:20,0,3,23,98,86
curryst01,Stephen Curry,2016,81,252,102715,NOP,HOME,1,10:56,1,2,3,5,2
curryst01,Stephen Curry,2016,245,64,102715,NOP,HOME,1,10:29,0,3,26,5,2
curryst01,Stephen Curry,2016,59,260,102715,NOP,HOME,1,9:34,0,2,2,5,7
curryst01,Stephen Curry,2016,243,43,102715,NOP,HOME,1,9:13,1,3,27,10,7
curryst01,Stephen Curry,2016,58,236,102715,NOP,HOME,1,7:11,1,2,0,14,11
curryst01,Stephen Curry,2016,309,229,102715,NOP,HOME,1,6:45,1,3,25,17,13
curryst01,Stephen Curry,2016,238,123,102715,NOP,HOME,1,5:50,1,2,22,21,15
curryst01,Stephen Curry,2016,278,61,102715,NOP,HOME,1,5:03,1,3,28,25,18
curryst01,Stephen Curry,2016,289,329,102715,NOP,HOME,1,3:57,1,3,25,32,20
curryst01,Stephen Curry,2016,282,84,102715,NOP,HOME,1,3:06,0,3,27,32,23
curryst01,Stephen Curry,2016,71,221,102715,NOP,HOME,1,2:45,1,2,2,34,23
curryst01,Stephen Curry,2016,68,252,102715,NOP,HOME,1,0:45,1,2,2,39,32
curryst01,Stephen Curry,2016,395,54,102715,NOP,HOME,1,0:01,0,3,39,39,35
curryst01,Stephen Curry,2016,235,404,102715,NOP,HOME,2,6:03,0,3,24,45,44
curryst01,Stephen Curry,2016,135,144,102715,NOP,HOME,2,4:54,1,2,12,50,44
curryst01,Stephen Curry,2016,224,406,102715,NOP,HOME,2,2:11,0,3,24,55,47
curryst01,Stephen Curry,2016,201,444,102715,NOP,HOME,2,1:16,0,3,25,57,47
curryst01,Stephen Curry,2016,58,231,102715,NOP,HOME,2,0:01,1,2,1,59,49
curryst01,Stephen Curry,2016,61,250,102715,NOP,HOME,3,10:07,1,2,1,67,49
curryst01,Stephen Curry,2016,63,233,102715,NOP,HOME,3,7:35,1,2,1,73,58
curryst01,Stephen Curry,2016,111,282,102715,NOP,HOME,3,7:14,0,2,7,73,59
curryst01,Stephen Curry,2016,253,401,102715,NOP,HOME,3,5:19,0,3,25,79,64
curryst01,Stephen Curry,2016,73,260,102715,NOP,HOME,3,5:13,0,2,3,79,64
curryst01,Stephen Curry,2016,220,424,102715,NOP,HOME,3,3:23,1,3,25,85,68
curryst01,Stephen Curry,2016,93,118,102715,NOP,HOME,4,5:21,0,2,12,100,83
curryst01,Stephen Curry,2016,57,246,102715,NOP,HOME,4,2:30,0,2,0,104,89
curryst01,Stephen Curry,2016,204,131,103015,HOU,AWAY,1,11:00,0,2,18,1,2
curryst01,Stephen Curry,2016,174,449,103015,HOU,AWAY,1,9:22,1,3,24,6,8
curryst01,Stephen Curry,2016,137,468,103015,HOU,AWAY,1,8:56,1,3,24,9,8
curryst01,Stephen Curry,2016,338,188,103015,HOU,AWAY,1,7:52,1,3,29,14,8
curryst01,Stephen Curry,2016,264,111,103015,HOU,AWAY,1,6:23,0,3,24,14,14
